36,37,37,37,37,37,37,37,37,37,37,37,37,37,55,55,55,55,55,55,55,55,94,55,55,55,55,55,55,55,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38
55,91,91,91,91,91,91,91,91,58,91,58,91,91,55,55,1,1,1,1,1,1,58,1,1,1,1,1,1,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,55
55,91,91,91,91,58,91,58,91,58,91,58,91,91,55,55,1,1,1,1,58,58,58,58,58,1,1,1,1,55,55,58,58,58,58,58,20,20,20,58,58,58,58,58,55
55,91,91,58,91,58,91,58,91,58,91,58,91,58,55,55,1,1,58,58,58,58,58,58,58,58,58,1,1,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,55
55,58,58,58,58,58,58,58,58,58,58,58,58,58,94,94,58,58,58,58,58,58,58,58,58,58,58,58,58,94,94,58,58,20,20,20,58,58,58,20,20,20,58,58,55
55,91,91,58,91,58,91,58,91,58,91,58,91,58,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,55
55,91,91,91,91,58,91,58,91,58,91,58,91,91,55,55,58,58,1,58,58,58,58,58,58,58,1,58,58,55,55,58,58,58,58,58,20,20,20,58,58,58,58,58,55
55,91,91,91,91,91,91,91,91,58,91,58,91,91,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,55
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,94,55,55,55,55,55,55,55
58,58,58,58,58,58,58,58,58,58,58,58,58,58,94,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,94,55,55,55,55,55,55,55
58,58,58,58,58,58,58,58,58,58,58,58,58,58,94,55,58,58,58,58,58,58,58,58,58,58,58,58,58,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,55
58,58,58,58,58,58,58,58,58,58,58,58,58,58,94,55,58,3,4,5,58,58,58,58,58,58,1,1,58,55,55,58,58,19,19,19,19,19,19,19,19,19,58,58,55
58,58,58,58,58,58,58,58,58,58,58,58,58,58,94,55,58,21,22,23,58,58,58,58,58,58,1,1,58,55,55,58,58,19,58,58,58,58,58,58,58,19,58,58,55
58,58,58,58,58,58,58,58,58,58,58,58,58,58,94,55,58,58,58,58,58,58,58,58,58,58,58,58,58,94,94,58,58,19,58,58,58,58,58,58,58,19,58,58,55
58,58,58,58,58,58,58,58,58,58,58,58,58,58,94,55,58,1,1,58,58,58,58,58,58,58,1,1,58,55,55,58,58,19,58,58,58,58,58,58,58,19,58,58,55
58,58,58,58,58,58,58,58,58,58,58,58,58,58,94,55,58,1,1,58,58,58,58,58,58,58,1,1,58,55,55,58,58,19,19,19,19,19,19,19,19,19,58,58,55
58,58,58,58,58,58,58,58,58,58,58,58,58,58,94,55,58,58,58,58,58,58,18,58,58,58,58,58,58,55,55,58,58,58,58,58,58,58,58,58,58,58,58,58,55
58,58,58,58,58,58,58,58,58,58,58,58,58,58,94,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56
