67,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,143
67,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,70,49,49,49,49,49,49,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,70,67,67,67,67,67,67,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,143,143,143,143,143,143,143
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,143,143,143,143,143,143,143,70,143,143,143,143,143,143,143
67,67,67,67,67,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,70,143,143,143,143,143,143,143
67,67,67,67,67,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143,143,31,14,14,14,14,14,14,14,14,14,14,14,31,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143
67,67,67,67,67,143,14,14,8,14,14,8,14,14,8,14,14,14,14,143,143,14,14,31,14,14,14,14,14,14,14,31,14,14,143,143,14,8,8,14,14,14,14,14,14,14,8,8,14,143
67,67,67,67,67,143,14,8,8,14,14,8,14,14,14,8,14,14,14,143,143,14,14,14,14,31,14,14,14,31,14,14,14,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143
67,67,67,67,67,143,8,14,14,14,8,14,14,14,8,14,14,8,14,70,70,14,14,14,14,14,14,31,14,14,14,14,14,14,143,143,14,14,14,14,14,8,8,8,14,14,14,14,14,143
67,67,67,67,67,143,14,14,14,8,14,14,14,8,14,14,8,14,14,143,143,14,14,14,14,31,14,14,14,31,14,14,14,14,143,143,14,14,14,14,14,8,8,8,14,14,14,14,14,143
67,67,67,67,67,143,14,14,8,14,14,14,8,14,14,8,14,14,14,143,143,14,14,31,14,14,14,14,14,14,14,31,14,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143
67,67,67,67,67,143,14,8,14,14,14,8,14,14,8,14,14,8,14,143,143,14,14,14,14,14,14,31,14,14,14,14,14,14,143,143,14,8,8,14,14,14,14,14,14,14,8,8,14,143
67,67,67,67,67,143,14,14,14,14,8,14,14,8,14,14,8,14,14,143,143,14,14,14,14,14,14,31,14,14,14,14,14,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143
67,67,67,67,67,143,143,143,143,143,143,143,70,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,70,143,143,143,143,143,143,143
67,67,67,67,67,143,143,143,143,143,143,143,70,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,70,143,143,143,143,143,143,143
67,67,67,67,67,143,14,14,14,13,14,14,14,13,14,14,14,13,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143
67,67,67,67,67,143,14,13,14,14,14,13,14,14,14,13,14,14,14,143,143,14,14,32,32,14,14,14,14,14,14,14,14,14,143,143,14,14,15,17,14,14,14,14,14,15,17,14,14,143
67,67,67,67,67,143,14,14,14,13,14,14,14,13,14,14,14,13,14,143,143,14,14,14,14,14,14,14,14,14,32,32,14,14,143,143,14,14,33,35,14,14,14,14,14,33,35,14,14,143
67,67,67,67,67,143,14,13,14,14,14,13,14,14,14,13,14,14,14,70,70,14,14,14,14,14,14,32,14,14,14,14,14,14,70,70,14,14,14,14,14,14,8,14,14,14,14,14,14,143
67,67,67,67,67,143,14,14,14,13,14,14,14,13,14,14,14,13,14,143,143,14,14,32,32,14,14,32,14,14,14,14,14,14,143,143,14,14,14,14,14,14,8,14,14,14,14,14,14,143
67,67,67,67,67,143,14,13,14,14,14,13,14,14,14,13,14,14,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143,143,14,14,15,17,14,14,14,14,14,15,17,14,14,143
67,67,67,67,67,143,14,14,14,13,14,14,14,13,14,14,14,13,14,143,143,14,14,14,14,14,14,14,14,14,32,32,14,14,143,143,14,14,33,35,14,14,14,14,14,33,35,14,14,143
67,67,67,67,67,143,14,13,14,14,14,13,14,14,14,13,14,14,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143
67,67,67,67,67,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,70,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,143,143,143,143,143,143,143,70,143,143,143,143,143,143,143,67,67,67,67,67,67,67,67,67,67,67,67,67,67,50
67,67,67,67,67,67,67,67,84,85,85,85,85,85,86,67,67,67,67,67,143,103,106,106,106,103,106,106,106,103,103,103,103,103,143,67,67,67,67,67,84,85,85,85,85,85,86,67,67,67
67,67,67,67,67,67,67,67,102,48,49,49,49,50,104,67,67,67,67,67,143,103,106,103,106,103,106,103,106,106,103,106,106,106,143,67,67,67,67,67,102,48,49,49,49,50,104,67,67,67
67,67,67,67,67,67,67,67,102,67,64,64,64,67,104,67,67,67,67,67,143,103,106,103,106,103,106,103,103,106,103,103,106,106,143,67,67,67,67,67,102,67,64,64,64,67,104,67,67,67
67,67,67,67,67,67,67,67,102,67,64,31,64,67,104,14,14,14,14,14,70,106,106,103,106,106,106,106,103,106,103,103,106,106,70,14,14,14,14,14,102,67,64,31,64,67,104,67,67,67
67,67,67,67,67,67,67,67,102,67,64,64,64,67,104,67,67,67,67,67,143,103,106,103,103,103,103,106,103,106,103,103,106,103,143,67,67,67,67,67,102,67,64,64,64,67,104,67,67,67
67,67,67,67,67,67,67,67,102,66,67,67,67,68,104,67,67,67,67,67,143,103,106,103,103,103,103,106,103,106,103,103,106,103,143,67,67,67,67,67,102,66,67,67,67,68,104,67,67,67
67,67,67,67,67,67,67,67,120,121,121,121,121,121,122,67,67,67,67,67,143,103,106,103,103,103,106,106,103,106,106,106,106,103,143,67,67,67,67,67,120,121,121,121,121,121,122,67,67,67
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,143,103,106,103,103,103,106,106,103,103,103,103,106,103,143,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,143,143,143,143,143,143,143,70,143,143,143,143,143,143,143,67,67,67,67,67,67,67,67,67,67,67,67,67,67,68
67,67,67,67,67,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,70,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
67,67,67,67,67,143,14,31,14,31,14,31,14,31,14,31,14,31,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143
67,67,67,67,67,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143,143,14,15,16,17,14,14,14,14,14,14,13,13,14,143,143,14,31,31,14,14,14,14,14,14,14,31,31,14,143
67,67,67,67,67,143,14,31,14,31,14,31,14,31,14,31,14,31,14,143,143,14,33,34,35,14,14,14,14,14,14,13,13,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143
67,67,67,67,67,143,14,14,14,14,14,14,14,14,14,14,14,14,14,70,70,14,14,14,14,14,14,14,14,14,14,14,14,14,70,70,14,14,14,14,14,14,31,31,14,14,14,14,14,143
67,67,67,67,67,143,14,31,14,31,14,31,14,31,14,31,14,31,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143
67,67,67,67,67,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143,143,14,13,13,14,14,14,14,14,14,14,13,13,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143
67,67,67,67,67,143,14,31,14,31,14,31,14,31,14,31,14,31,14,143,143,14,13,13,14,14,14,14,14,14,14,13,13,14,143,143,14,31,31,14,14,14,14,14,14,14,31,31,14,143
67,67,67,67,67,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143,143,14,14,14,14,14,14,24,14,14,14,14,14,14,143,143,14,14,14,14,14,14,14,14,14,14,14,14,14,143
67,67,67,67,67,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
